facility_record_id,facility_name,company_name,facility_object_type,metric_name,metric_period,metric_value,currency_or_unit,related_object_type,source_doc,source_sheet,source_date,adopted,notes
2419,ams-OSRAM - Penang PEN31 (was OSRAM),ams-OSRAM,外延工厂,capacity_200mm_equivalent,current,11250,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2419.
2419,ams-OSRAM - Penang PEN31 (was OSRAM),ams-OSRAM,外延工厂,facility_size,current,377000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2419.
2419,ams-OSRAM - Penang PEN31 (was OSRAM),ams-OSRAM,外延工厂,project_total_cost,project,15,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2419.
3383,ams-OSRAM - Penang PEN32 (was OSRAM),ams-OSRAM,外延工厂,current_full_capacity,current,20000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3383.
3383,ams-OSRAM - Penang PEN32 (was OSRAM),ams-OSRAM,外延工厂,capacity_200mm_equivalent,current,11250,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3383.
3383,ams-OSRAM - Penang PEN32 (was OSRAM),ams-OSRAM,外延工厂,project_total_cost,project,50,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3383.
3383,ams-OSRAM - Penang PEN32 (was OSRAM),ams-OSRAM,外延工厂,project_construction_cost,project,10,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3383.
1684,ams-OSRAM - AMS 200 (was ams AG),ams-OSRAM,晶圆制造工厂,current_full_capacity,current,15000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1684.
1684,ams-OSRAM - AMS 200 (was ams AG),ams-OSRAM,晶圆制造工厂,capacity_200mm_equivalent,current,15000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1684.
1684,ams-OSRAM - AMS 200 (was ams AG),ams-OSRAM,晶圆制造工厂,cleanroom_area,current,39826,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1684.
1684,ams-OSRAM - AMS 200 (was ams AG),ams-OSRAM,晶圆制造工厂,facility_size,current,161459,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1684.
1684,ams-OSRAM - AMS 200 (was ams AG),ams-OSRAM,晶圆制造工厂,project_total_cost,project,22,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 1684.
1684,ams-OSRAM - AMS 200 (was ams AG),ams-OSRAM,晶圆制造工厂,project_construction_cost,project,0,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 1684.
1684,ams-OSRAM - AMS 200 (was ams AG),ams-OSRAM,晶圆制造工厂,project_equipment_cost,project,22,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 1684.
975,ams-OSRAM - 4-inch LED Line (was OSRAM),ams-OSRAM,外延工厂,current_full_capacity,current,24000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 975.
975,ams-OSRAM - 4-inch LED Line (was OSRAM),ams-OSRAM,外延工厂,capacity_200mm_equivalent,current,6000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 975.
975,ams-OSRAM - 4-inch LED Line (was OSRAM),ams-OSRAM,外延工厂,project_total_cost,project,36,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 975.
3825,ams-OSRAM - Kulim Fab 1 (phase 1 and 2) (was OSRAM),ams-OSRAM,外延工厂,current_full_capacity,current,100000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3825.
3825,ams-OSRAM - Kulim Fab 1 (phase 1 and 2) (was OSRAM),ams-OSRAM,外延工厂,capacity_200mm_equivalent,current,56250,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3825.
3825,ams-OSRAM - Kulim Fab 1 (phase 1 and 2) (was OSRAM),ams-OSRAM,外延工厂,facility_size,current,538195,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3825.
3825,ams-OSRAM - Kulim Fab 1 (phase 1 and 2) (was OSRAM),ams-OSRAM,外延工厂,project_equipment_cost,project,24,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 3825.
4974,ams-OSRAM - JTC NanoSpace (was ams AG),ams-OSRAM,晶圆制造工厂,current_full_capacity,current,5000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4974.
4974,ams-OSRAM - JTC NanoSpace (was ams AG),ams-OSRAM,晶圆制造工厂,capacity_200mm_equivalent,current,2812.5,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4974.
4974,ams-OSRAM - JTC NanoSpace (was ams AG),ams-OSRAM,晶圆制造工厂,cleanroom_area,current,48115,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4974.
4974,ams-OSRAM - JTC NanoSpace (was ams AG),ams-OSRAM,晶圆制造工厂,project_total_cost,project,90,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4974.
4974,ams-OSRAM - JTC NanoSpace (was ams AG),ams-OSRAM,晶圆制造工厂,project_construction_cost,project,15,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4974.
6391,ams-OSRAM - Kulim Fab 2 MicroLED Line,ams-OSRAM,外延工厂,current_full_capacity,current,50000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6391.
6391,ams-OSRAM - Kulim Fab 2 MicroLED Line,ams-OSRAM,外延工厂,capacity_200mm_equivalent,current,50000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6391.
6391,ams-OSRAM - Kulim Fab 2 MicroLED Line,ams-OSRAM,外延工厂,cleanroom_area,current,100000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6391.
6391,ams-OSRAM - Kulim Fab 2 MicroLED Line,ams-OSRAM,外延工厂,project_total_cost,project,260,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6391.
6391,ams-OSRAM - Kulim Fab 2 MicroLED Line,ams-OSRAM,外延工厂,project_construction_cost,project,220,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6391.
6392,ams-OSRAM - Kulim EPI Line,ams-OSRAM,外延工厂,current_full_capacity,current,50000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6392.
6392,ams-OSRAM - Kulim EPI Line,ams-OSRAM,外延工厂,capacity_200mm_equivalent,current,50000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6392.
6392,ams-OSRAM - Kulim EPI Line,ams-OSRAM,外延工厂,cleanroom_area,current,90000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6392.
6392,ams-OSRAM - Kulim EPI Line,ams-OSRAM,外延工厂,project_total_cost,project,112,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6392.
6392,ams-OSRAM - Kulim EPI Line,ams-OSRAM,外延工厂,project_construction_cost,project,80,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6392.
6458,Analog Devices Inc - ADI Catalyst R&D,Analog Devices Inc,研发中试工厂,current_full_capacity,current,250,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6458.
6458,Analog Devices Inc - ADI Catalyst R&D,Analog Devices Inc,研发中试工厂,capacity_200mm_equivalent,current,250,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6458.
6458,Analog Devices Inc - ADI Catalyst R&D,Analog Devices Inc,研发中试工厂,facility_size,current,100000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6458.
6458,Analog Devices Inc - ADI Catalyst R&D,Analog Devices Inc,研发中试工厂,project_total_cost,project,110,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6458.
6458,Analog Devices Inc - ADI Catalyst R&D,Analog Devices Inc,研发中试工厂,project_construction_cost,project,55,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6458.
6458,Analog Devices Inc - ADI Catalyst R&D,Analog Devices Inc,研发中试工厂,project_equipment_cost,project,55,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6458.
6459,Analog Devices Inc - Limerick New Next Gen Fab,Analog Devices Inc,晶圆制造工厂,current_full_capacity,current,20000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6459.
6459,Analog Devices Inc - Limerick New Next Gen Fab,Analog Devices Inc,晶圆制造工厂,capacity_200mm_equivalent,current,20000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6459.
6459,Analog Devices Inc - Limerick New Next Gen Fab,Analog Devices Inc,晶圆制造工厂,cleanroom_area,current,45000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6459.
6459,Analog Devices Inc - Limerick New Next Gen Fab,Analog Devices Inc,晶圆制造工厂,project_equipment_cost,project,7.5,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6459.
27,Analog Devices Inc - Limerick,Analog Devices Inc,晶圆制造工厂,current_full_capacity,current,42000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 27.
27,Analog Devices Inc - Limerick,Analog Devices Inc,晶圆制造工厂,capacity_200mm_equivalent,current,42000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 27.
27,Analog Devices Inc - Limerick,Analog Devices Inc,晶圆制造工厂,facility_size,current,646000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 27.
27,Analog Devices Inc - Limerick,Analog Devices Inc,晶圆制造工厂,project_equipment_cost,project,21.75,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 27.
1259,Analog Devices Inc - Wilmington,Analog Devices Inc,晶圆制造工厂,current_full_capacity,current,30000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1259.
1259,Analog Devices Inc - Wilmington,Analog Devices Inc,晶圆制造工厂,capacity_200mm_equivalent,current,16875,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1259.
1259,Analog Devices Inc - Wilmington,Analog Devices Inc,晶圆制造工厂,cleanroom_area,current,30000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1259.
1259,Analog Devices Inc - Wilmington,Analog Devices Inc,晶圆制造工厂,facility_size,current,586200,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1259.
1259,Analog Devices Inc - Wilmington,Analog Devices Inc,晶圆制造工厂,project_equipment_cost,project,7.2,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 1259.
471,Analog Devices Inc - Camas (was Linear Technologies),Analog Devices Inc,晶圆制造工厂,current_full_capacity,current,30000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 471.
471,Analog Devices Inc - Camas (was Linear Technologies),Analog Devices Inc,晶圆制造工厂,capacity_200mm_equivalent,current,16875,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 471.
471,Analog Devices Inc - Camas (was Linear Technologies),Analog Devices Inc,晶圆制造工厂,cleanroom_area,current,50000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 471.
471,Analog Devices Inc - Camas (was Linear Technologies),Analog Devices Inc,晶圆制造工厂,facility_size,current,105000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 471.
471,Analog Devices Inc - Camas (was Linear Technologies),Analog Devices Inc,晶圆制造工厂,project_equipment_cost,project,3.3,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 471.
523,Analog Devices Inc - Beaverton-Portland (was Maxim),Analog Devices Inc,晶圆制造工厂,current_full_capacity,current,44000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 523.
523,Analog Devices Inc - Beaverton-Portland (was Maxim),Analog Devices Inc,晶圆制造工厂,capacity_200mm_equivalent,current,44000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 523.
523,Analog Devices Inc - Beaverton-Portland (was Maxim),Analog Devices Inc,晶圆制造工厂,cleanroom_area,current,118000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 523.
523,Analog Devices Inc - Beaverton-Portland (was Maxim),Analog Devices Inc,晶圆制造工厂,facility_size,current,432000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 523.
523,Analog Devices Inc - Beaverton-Portland (was Maxim),Analog Devices Inc,晶圆制造工厂,project_equipment_cost,project,7,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 523.
3899,Analog Foundries - CSEC,Analog Foundries,晶圆制造工厂,current_full_capacity,current,30000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3899.
3899,Analog Foundries - CSEC,Analog Foundries,晶圆制造工厂,capacity_200mm_equivalent,current,16875,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3899.
3899,Analog Foundries - CSEC,Analog Foundries,晶圆制造工厂,project_equipment_cost,project,15,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 3899.
33,Angstrem - Angstrem Plus (Fab 0) (basic),Angstrem,晶圆制造工厂,current_full_capacity,current,20000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 33.
