nameCn,nameEn,objectTypeName,description,property.record_id,property.facility_type,property.status,property.city,property.state_province,property.country,property.country_region,property.region,property.address,property.website,property.product_type,property.product_type_2,property.products,property.technology_and_materials,property.current_geometry,property.current_wafer_size,property.current_full_capacity,property.capacity_200mm_equivalent,property.cleanroom_sq_ft,property.cleanroom_class,property.facility_size,property.start_year,property.construction_year,property.first_silicon_year,property.production_year,property.data_source,property.source_sheet,source_url
AUK Corporation - A 1,,晶圆制造工厂,"AUK Corporation 的 A 1，位于 Iksan, Jeollabuk, 韩国。",2134,晶圆厂,In production,Iksan,Jeollabuk,韩国,韩国,亚太,802-12 Shinhung-Dong,https://www.auk.co.kr/,Discrete/Power,Discrete,"Discrete/Power, Analog IC, RF, LED, Opitcal Sensors, LDM Modules","CMOS, BiPolar, III-V: SiGe, GaN, SiC",1,5,30000,11718.75,,,,1997,1998,1999,1999,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.auk.co.kr/
Autopribor - Autopribor,,晶圆制造工厂,"Autopribor 的 Autopribor，位于 Vladimir, Vladimir Oblast, 俄罗斯。",2436,晶圆厂，中试线,In production,Vladimir,Vladimir Oblast,俄罗斯,Europe & Mideast,欧洲,"Bol'shaya Nizhegorodskaya Ulitsa, 94",www.avtopribor.ru,MEMS,MEMS,MEMS sensors for automobile industry,MEMS,1,4,4000,1000,,1000,,1982,1980,1982,1982,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
AVIC Kaimai (Shanghai) - InSb Fab,,晶圆制造工厂,"AVIC Kaimai (Shanghai) 的 InSb Fab，位于 Shanghai, Shanghai, 中国。",6601,晶圆厂,In production,Shanghai,Shanghai,中国,中国,亚太,"No. 22, Ma Wu Highway",,光电器件/激光器及其他,Opto,,InSb,0.35,4,5000,1250,,,,2025,2023,2024,2025,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
AWSC (Advanced Wireless Semiconductor Co.) - Module 1,,晶圆制造工厂,"AWSC (Advanced Wireless Semiconductor Co.) 的 Module 1，位于 Tainan, Southern Taiwan, 中国台湾。",1788,晶圆厂,In production-merged,Tainan,Southern Taiwan,中国台湾,中国台湾,亚太,"No. 6, Da-Li 1st Rd",http://www.AWSC.com.tw,Foundry/Opto,Opto,GaAs HBT and pHEMT Foundry Service,"GaAs/InGaP HBT, GaAs pHEMT, InP",0.5,6,13000,7312.5,15500,100,57000,1999,,2011,2011,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.AWSC.com.tw
AWSC (Advanced Wireless Semiconductor Co.) - Module 2,,晶圆制造工厂,"AWSC (Advanced Wireless Semiconductor Co.) 的 Module 2，位于 Tainan, Southern Taiwan, 中国台湾。",5070,晶圆厂,In production,Tainan,Southern Taiwan,中国台湾,中国台湾,亚太,"No. 6, Da-Li 1st Rd",http://www.AWSC.com.tw,Foundry/Opto,Opto,"VCSEL (vertical-cavity surface emitting laser), RF wireless power amplifier, GaAs, HBT, InGaP","GaAs, HBT, InGaP",0.15,6,27000,15187.5,,,,2020,2018,2020,2020,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.AWSC.com.tw
BAE Systems - BAE Systems Imaging Solutions,,晶圆制造工厂,"BAE Systems 的 BAE Systems Imaging Solutions，位于 Milpitas, California, 美国。",3555,晶圆厂，中试线，研发,In production,Milpitas,California,美国,美洲,NA,1801 McCarthy Blvd.,http://www.baesystems.com/,Analog/Other,Analog,"CCD image sensors, CMOS image sensors",,1,4,3000,750,,,,1975,1974,1975,1975,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.baesystems.com/
BAE Systems - Advanced Microwave Products (AMP) Center,,晶圆制造工厂,"BAE Systems 的 Advanced Microwave Products (AMP) Center，位于 Nashua, New Hampshire, 美国。",864,晶圆厂，中试线，研发,In production-merged,Nashua,New Hampshire,美国,美洲,NA,65 Spit Brook Road,http://www.baesystems.com/,代工/模拟与混合信号与功率,Analog,"MMIC foundry, GaAs PHEMT, GaN (4-inch)","GaAs, GaN",0.15,6,2500,1406.25,7000,100,70000,1985,1983,1994,1994,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.baesystems.com/
Beijing MXTronics Corp. - Beijing fab,,晶圆制造工厂,"Beijing MXTronics Corp. 的 Beijing fab，位于 Beijing, Beijing, 中国。",3790,晶圆厂,In production,Beijing,Beijing,中国,中国,亚太,"2, Siyingmen N. Rd. Fengtai",http://www.mxtronics.com/,Analog&Mixed Signal&Power,Analog,"GPS chip, Hall effect sensors, A/D converter, USB card reader IC, MCU, MEMS",,0.5,4,5000,1250,,,,2006,2006,2006,2006,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.mxtronics.com/
Beijing Yandong (YDME) - Yandong 200mm Fab,,晶圆制造工厂,"Beijing Yandong (YDME) 的 Yandong 200mm Fab，位于 Beijing, Beijing, 中国。",3873,晶圆厂,In production,Beijing,Beijing,中国,中国,亚太,"B15, Yizhuang",http://www.ydme.com/,Foundry/IDM/Analog&Mixed Signal&Power,Analog,"Display driver IC, Power management IC, MOSFET, MEMS, Sensor","BCD, MEMS, Sensor",0.11,8,50000,50000,,,1238926,2020,2017,2020,2020,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ydme.com/
Beijing Yandong (YDME) - 150mm fab,,晶圆制造工厂,"Beijing Yandong (YDME) 的 150mm fab，位于 Beijing, Beijing, 中国。",3281,晶圆厂,In production,Beijing,Beijing,中国,中国,亚太,"No. 2, Wanhon West Street, Chaoyang District",http://www.ydme.com/,Analog&Mixed Signal&Power,Analog,"Voltage regulator, Converter, Power amplifier, Hall-effect switch, Power management IC, Zener diode, Schottky diode, TVS diode","BCD, CMOS",1,6,65000,36562.5,27000,10,,1988,,2006,2006,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ydme.com/
Beijing Yandong (YDME) - new 300mm fab,,晶圆制造工厂,"Beijing Yandong (YDME) 的 new 300mm fab，位于 Beijing, Beijing, 中国。",6625,晶圆厂,Constructing,Beijing,Beijing,中国,中国,亚太,Intersection of Jingsheng South Fourth Street and Huanyu East Third Road,http://www.ydme.com/,Foundry/Analog&Mixed Signal,Analog,,,0.028,12,50000,112500,,,,2027,2024,2026,2027,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ydme.com/
Beijing Yandong (YDME) - 150mm SiC Line,,晶圆制造工厂,"Beijing Yandong (YDME) 的 150mm SiC Line，位于 Beijing, Beijing, 中国。",6626,晶圆厂,In production,Beijing,Beijing,中国,中国,亚太,"No. 2, Wanhon West Street, Chaoyang District",http://www.ydme.com/,Discrete/Power,Discrete,,,0.35,6,2000,1125,,,,2023,,2022,2023,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ydme.com/
Beijing Yandong (YDME) - Yandong 300mm Line,,晶圆制造工厂,"Beijing Yandong (YDME) 的 Yandong 300mm Line，位于 Beijing, Beijing, 中国。",6370,晶圆厂,In production,Beijing,Beijing,中国,中国,亚太,"B15, Yizhuang",http://www.ydme.com/,Foundry/IDM/Analog&Mixed Signal&Power,Analog,"PMIC, MOSFET,  DDIC, Silicon Photonic","BCD, HV, Al",0.065,12,40000,90000,,,,2023,2023,2023,2023,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ydme.com/
BEL (Bharat Electronics Limited) - Bangalore,,晶圆制造工厂,"BEL (Bharat Electronics Limited) 的 Bangalore，位于 Bengaluru, Karnataka, 印度。",73,晶圆厂,in production,Bengaluru,Karnataka,印度,SE Asia,亚太,"Bangalore Complex, Jalahall",www.bel-india.com,Discrete/Other,Discrete,"Military applications: Small Signal Devices, Power Devices, Integrated Circuits, Solid State Detectors, Hybrid Microcircuits, Super Components.",CMOS,2,4,2000,500,2722,100,,1971,1970,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
"BelGaN (Belgium GaN) - Oudenaarde 6-inch (was OnSEMI, before that was AMI Fab 2)",,晶圆制造工厂,"BelGaN (Belgium GaN) 的 Oudenaarde 6-inch (was OnSEMI, before that was AMI Fab 2)，位于 Oudenaarde, East Flanders, 比利时。",558,晶圆厂,In production,Oudenaarde,East Flanders,比利时,Europe & Mideast,欧洲,Westerring 15,www.belgan.com,代工/模拟与混合信号与功率,Analog,"Foundry for GaN (start Feb 2022),  Low, Medium, and High Voltage Analog CMOS and BCD; GaN process","CMOS, Analog, BCD, SiGe, GaN",0.35,6,19000,10687.5,46284,1,483170,1996,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
"BelGaN (Belgium GaN) - Oudenaarde 8-inch (was OnSEMI, before that was AMI Fab 2)",,晶圆制造工厂,"BelGaN (Belgium GaN) 的 Oudenaarde 8-inch (was OnSEMI, before that was AMI Fab 2)，位于 Oudenaarde, East Flanders, 比利时。",6281,晶圆厂,In production,Oudenaarde,East Flanders,比利时,Europe & Mideast,欧洲,Westerring 15,www.belgan.com,代工/模拟与混合信号与功率,Analog,"Foundry for GaN (start Feb 2022),  Low, Medium, and High Voltage Analog CMOS and BCD; GaN process",GaN,0.35,8,5000,5000,17222,1,,2024,2024,2024,2024,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
Bi-CMOS Foundry - Bi-CMOS Foundry,,晶圆制造工厂,"Bi-CMOS Foundry 的 Bi-CMOS Foundry，位于 Santa Clara, California, 美国。",2474,晶圆厂,In production,Santa Clara,California,美国,美洲,NA,2929 South Fair Lane,www.bicmosfoundry.com,Discrete/Other,Discrete,"Bipolar, Integrated Passives, CMOS, MEMS",BiCMOS,0.8,5,1000,390.625,,,,1988,1987,1988,1988,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
Bosch - 300mm Fab 1 (P1+ P2),,晶圆制造工厂,"Bosch 的 300mm Fab 1 (P1+ P2)，位于 Dresden, Saxony, 德国。",4952,晶圆厂,In production,Dresden,Saxony,德国,Europe & Mideast,欧洲,Knappsdorfer Straße 12,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html,Analog&Mixed Signal&Power,Analog,"Analog/Mixed Signal, Application Specific IC,  Auto IC Smart Power, for IoT,  Logic IC, memories, connected mobility and automotive","BCD, power MOS, Cu, advanced CMOS, HVCMOS, Inertial sensors",0.065,12,28000,63000,107000,,161000,2021,2018,2021,2021,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html
Bosch - 150mm Wafer Fab,,晶圆制造工厂,"Bosch 的 150mm Wafer Fab，位于 Reutlingen, Baden-Württemberg, 德国。",1258,晶圆厂,in production,Reutlingen,Baden-Württemberg,德国,Europe & Mideast,欧洲,Tuebinger Strasse 123,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html,Analog&Mixed Signal&Power,Analog,"Mixed signal ASICs, Auto IC Smart Power;  some MEMS (pressure sensor), some MEMS foundry service","CMOS, BCDs, Bipolar, PSC bipolar, MOS MEMS",0.4,6,45000,25312.5,44132,1,,1996,1994,1996,1996,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html
Bosch - MEMS fab,,晶圆制造工厂,"Bosch 的 MEMS fab，位于 Reutlingen, Baden-Württemberg, 德国。",836,晶圆厂,in production,Reutlingen,Baden-Württemberg,德国,Europe & Mideast,欧洲,Tuebinger Strasse 123,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html,MEMS,MEMS,"MEMS: for special MEMS process (DRIE, KOH, etc), some MEMS foundry service",MEMS,1,8,15000,15000,43056,,,1988,2010,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html
Bosch - Clayton,,晶圆制造工厂,"Bosch 的 Clayton，位于 Clayton, Victoria, 澳大利亚。",2441,晶圆厂,In production,Clayton,Victoria,澳大利亚,SE Asia,亚太,1555 Centre Road,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html,Discrete/Power,Discrete,"Diodes, Rectifiers Diodes",Bipolar,1,5,42000,16406.25,3600,1000,,2000,1999,2000,2000,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html
Bosch - 200mm Wafer fab,,晶圆制造工厂,"Bosch 的 200mm Wafer fab，位于 Reutlingen, Baden-Württemberg, 德国。",2323,晶圆厂,In production,Reutlingen,Baden-Württemberg,德国,Europe & Mideast,欧洲,Tuebinger Strasse 123,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html,Analog&Mixed Signal&Power,Analog,"Mixed signal Application Specific IC, Auto IC Smart Power;  some MEMS (pressure sensor), some MEMS foundry service; SiC","BCD4, 4s, 6s, 6sCu, advanced CMOS, HVCMOS, MEMS, Inertial sensors, SiC",0.18,8,45000,45000,60278,1,440764,2010,2007,2010,2010,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html
Bosch - Phase C of expansion plan: 150mm line,,晶圆制造工厂,"Bosch 的 Phase C of expansion plan: 150mm line，位于 Reutlingen, Baden-Württemberg, 德国。",6284,晶圆厂,1st silicon,Reutlingen,Baden-Württemberg,德国,Europe & Mideast,欧洲,Tuebinger Strasse 123,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html,Analog&Mixed Signal&Power,Analog,"SiC, Power, MEMS and Sensors, SiC",SiC,0.4,6,25000,14062.5,32292,,,2026,,2026,2026,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html
Bosch - Phase C of expansion plan: 200mm line,,晶圆制造工厂,"Bosch 的 Phase C of expansion plan: 200mm line，位于 Reutlingen, Baden-Württemberg, 德国。",6447,晶圆厂,Equipping,Reutlingen,Baden-Württemberg,德国,Europe & Mideast,欧洲,Tuebinger Strasse 123,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html,Analog&Mixed Signal&Power,Analog,"SiC, Power, MEMS and Sensors, SiC",SiC,0.4,8,20000,20000,,,,2026,2022,2026,2026,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html
Bosch - 300mm Fab 1 Expansion,,晶圆制造工厂,"Bosch 的 300mm Fab 1 Expansion，位于 Dresden, Saxony, 德国。",6383,晶圆厂,In production,Dresden,Saxony,德国,Europe & Mideast,欧洲,Knappsdorfer Straße 12,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html,Analog&Mixed Signal&Power,Analog,"Analog/Mixed Signal ASICs,  Auto IC Smart Power, for IoT,  Logic IC, memories, connected mobility and automotive","BCD, power MOS, Cu, advanced CMOS, HVCMOS, Inertial sensors",0.065,12,10000,22500,32292,,,2025,2023,2025,2025,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html
Bosch - M-Line + K-Line (merged March 2023),,晶圆制造工厂,"Bosch 的 M-Line + K-Line (merged March 2023)，位于 Roseville, California, 美国。",695,晶圆厂,In production-merged,Roseville,California,美国,美洲,NA,7501 Foothills Blvd.,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html,代工/模拟与混合信号与功率,Analog,"Using SiC Bosch technology on 200mm, dedicated  foundry with focus on power management; analog/mixed-signal, deep-submicron, high-voltage BCDMOS","SiC Bosch technology, CMOS, HV, BCDMOS, DMOS, Al Si Cu, (Silicon)",0.4,8,65000,65000,110000,3,676000,1992,2024,2026,2026,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html
Bosch - 150mm SiC Line,,晶圆制造工厂,"Bosch 的 150mm SiC Line，位于 Reutlingen, Baden-Württemberg, 德国。",6142,晶圆厂,In production,Reutlingen,Baden-Württemberg,德国,Europe & Mideast,欧洲,Tuebinger Strasse 123,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html,Analog&Mixed Signal&Power,Analog,"SiC devices, Power",SiC,0.4,6,22000,12375,,,,2020,2019,2020,2020,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.bosch-semiconductors.de/en/ubk_semiconductors/homepage/homepage_1.html
Bourns Ltd. - Fab 1,,晶圆制造工厂,"Bourns Ltd. 的 Fab 1，位于 Bedford, Bedfordshire, England。",1901,晶圆厂,in production,Bedford,Bedfordshire,England,Europe & Mideast,欧洲,Manton Lane,http://www.bourns.com,Discrete/Power,Discrete,Power Transistors and Thyristors,Bipolar,10,5,16000,6250,16146,,,1970,,2007,2007,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.bourns.com
Broadcom (was Avago) - 8-inch Lines combined fabs (B2+B3+B4)  (was B2 8-inch FBAR line (was Silicon processing + GaAs line),,晶圆制造工厂,"Broadcom (was Avago) 的 8-inch Lines combined fabs (B2+B3+B4)  (was B2 8-inch FBAR line (was Silicon processing + GaAs line)，位于 Fort Collins, Colorado, 美国。",250,晶圆厂,In production-merged,Fort Collins,Colorado,美国,美洲,NA,3404 East Harmony Road,www.broadcom.com/,MEMS/RF,MEMS,"general RF transistors and diodes, RF Filters (FBAR)/MEMS, power amplifier (E-pHEMT),","BiPolar, MEMS, FBAR filters, III-V",0.27,8,45000,45000,185000,100,,2017,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
Broadcom (was Avago) - Breinigsville (was CyOptics),,晶圆制造工厂,"Broadcom (was Avago) 的 Breinigsville (was CyOptics)，位于 Breinigsville, Pennsylvania, 美国。",2182,晶圆厂，研发,In production,Breinigsville,Pennsylvania,美国,美洲,NA,9999 Hamilton Boulevard,www.broadcom.com/,光电器件/激光器及其他,Opto,InP optical products: Indium Phosphide lasers and detectors for broadband communication systems,InP,1.3,3,2500,351.5625,,,850000,1988,1988,1989,1989,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
Broadcom (was Avago) - Avago Depot Road,,晶圆制造工厂,"Broadcom (was Avago) 的 Avago Depot Road，位于 新加坡, 新加坡, 新加坡。",261,晶圆厂,In production,新加坡,新加坡,新加坡,SE Asia,亚太,1150 Depot Road #04-00 Hewlett Packard,www.broadcom.com/,光电器件/激光器及其他,Opto,"Analog III-V microwave devices and VCSELs (vertical-cavity surface-emitting laser); fiber optic laser devices, Transceivers","VCSEL, III-V: GaAs",10,3,8000,1125,,1000,52000,1991,1989,1991,1991,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
Broadcom (was Avago) - Avago Yishun,,晶圆制造工厂,"Broadcom (was Avago) 的 Avago Yishun，位于 新加坡, 新加坡, 新加坡。",262,晶圆厂,in production,新加坡,新加坡,新加坡,SE Asia,亚太,"1, Yishun Avenue 7",www.broadcom.com/,光电器件/激光器及其他,Opto,"Analog III-V microwave devices and VCSELs (vertical-cavity surface-emitting laser); fiber optic laser devices, Transceivers","VCSEL, III-V: GaAs",10,3,15000,2109.375,50000,1000,234000,1983,1981,1983,1983,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
