nameCn,nameEn,objectTypeName,description,property.record_id,property.facility_type,property.status,property.city,property.state_province,property.country,property.country_region,property.region,property.address,property.website,property.product_type,property.product_type_2,property.products,property.technology_and_materials,property.current_geometry,property.current_wafer_size,property.current_full_capacity,property.capacity_200mm_equivalent,property.cleanroom_sq_ft,property.cleanroom_class,property.facility_size,property.start_year,property.construction_year,property.first_silicon_year,property.production_year,property.data_source,property.source_sheet,source_url
TSMC - Arizona R&D Center,,研发中试工厂,"TSMC 的 Arizona R&D Center，位于 Phoenix, Arizona, 美国。",6657,研发,Announced,Phoenix,Arizona,美国,美洲,NA,303 Bob Stump Memorial Pkwy,www.tsmc.com,代工/研发,Other,,,0.001,12,1500,3375,,,,2027,,2027,2027,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
University - Alberta - nanoFAB,,研发中试工厂,"University - Alberta 的 nanoFAB，位于 Edmonton, Alberta, 加拿大。",4960,研发,In production,Edmonton,Alberta,加拿大,美洲,NA,116 Street & 85 Avenue,https://www.nanofab.ualberta.ca/,MEMS,MEMS,MEMS: Sensors,"MEMS, Si, Glass, Quartz",0.7,6,500,281.25,4800,1000,,2001,1998,2001,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.nanofab.ualberta.ca/
University - Arizona State University - CSSR,,研发中试工厂,"University - Arizona State University 的 CSSR，位于 Tempe, Arizona, 美国。",35,研发,in production,Tempe,Arizona,美国,美洲,NA,"551 E Tyler Mall, Engineering Research Center (ERC)",,研发,Other,Neural Networks MPU Log,GaAs,1,4,100,25,4000,100,,1983,1981,1983,1983,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
University - Bilkent (Ankara) - UNAM cleanroom facility (UCF),,研发中试工厂,"University - Bilkent (Ankara) 的 UNAM cleanroom facility (UCF)，位于 Ankara, Ankara, Turkey。",3577,研发,In production,Ankara,Ankara,Turkey,Europe & Mideast,欧洲,Bilkent University UNAM,http://www.nano.org.tr/,研发,Other,"R&D: EPI, Litho, thin film deposition and etching, device characterization",,1,4,150,37.5,4306,100,,2009,2008,2009,2009,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.nano.org.tr/
"University - Cardiff University, School of Physics and Astronomy - Optoelectronics Cleanroom",,研发中试工厂,"University - Cardiff University, School of Physics and Astronomy 的 Optoelectronics Cleanroom，位于 Cardiff, Glamorgan, Wales。",3072,研发,In production,Cardiff,Glamorgan,Wales,Europe & Mideast,欧洲,"Queen's Building, 5 The Parade, Newport Road",www.astro.cf.ac.uk,研发,Other,Optoelectronic devices,"III-V, II-V",1,3,50,7.03125,,100,,1994,,,1994,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
"University - Carnegie Mellon University - MEMS Lab not cleanroom, lab of ECE dept",,研发中试工厂,"University - Carnegie Mellon University 的 MEMS Lab not cleanroom, lab of ECE dept，位于 Pittsburgh, Pennsylvania, 美国。",3049,研发,In production,Pittsburgh,Pennsylvania,美国,美洲,NA,5000 Forbes Avenue,http://www.cmu.edu/index.shtml,研发,Other,,MEMS,1,4,50,12.5,,,,1994,1993,1994,1994,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.cmu.edu/index.shtml
University - Carnegie Mellon University - Nanofabrication Facility,,研发中试工厂,"University - Carnegie Mellon University 的 Nanofabrication Facility，位于 Pittsburgh, Pennsylvania, 美国。",3045,研发,In production,Pittsburgh,Pennsylvania,美国,美洲,NA,5000 Forbes Avenue,http://www.cmu.edu/index.shtml,研发,Other,"R&D (Thin film and solid state electronics), data storage, MEMS, semiconductor materials and quantum structures, and integrated electro-optics","CMOS, MEMS, III-V",0.01,6,100,56.25,3800,,,1983,1982,1983,1983,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.cmu.edu/index.shtml
University - Chalmers University of Technology - MC2,,研发中试工厂,"University - Chalmers University of Technology 的 MC2，位于 Goteborg, Bohuslän, 瑞典。",1728,研发,in production,Goteborg,Bohuslän,瑞典,Europe & Mideast,欧洲,Besöksadress: Kemivägen 9,http://www.mc2.chalmers.se/,MEMS/R&D,MEMS,"MEMS, III-V (GaAs), SOI, wide bandgap materials, supercond. (high Tc),  LCD, EPI","MEMS, EPI, SOI, I, III-V: GaAs, InP",0.01,6,500,281.25,16146,1,,2002,1999,2002,2002,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.mc2.chalmers.se/
University - Cornell University - CNF at Duffield Hall,,研发中试工厂,"University - Cornell University 的 CNF at Duffield Hall，位于 Ithaca, New York, 美国。",6378,研发,In production,Ithaca,New York,美国,美洲,NA,"250 Duffield Hall, 343 Campus Rd",https://www.cnf.cornell.edu,研发,Other,"R&D includes fields on MEMS, microfluidics, nanomagnetics and bioelectronics",III-V,0.014,6,250,140.625,17000,1000,,2004,2002,2004,2004,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.cnf.cornell.edu
University - Inter Semiconductor Research Center (ISRC) - ISRC,,研发中试工厂,"University - Inter Semiconductor Research Center (ISRC) 的 ISRC，位于 Seoul, Seoul, 韩国。",422,研发,in production,Seoul,Seoul,韩国,韩国,亚太,"B104, Seoul National University, San 56-1, Shillim-dong",http://isrc.snu.ac.kr,研发,Other,"CMOS R&D;  MEMS; DNA Chip, PDP ; Circuit design for high-speed non-memory devices",CMOS; III-V materials,0.5,4,100,25,,10,,1988,1986,1988,1988,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://isrc.snu.ac.kr
University - Louisiana State University - N/A,,研发中试工厂,"University - Louisiana State University 的 N/A，位于 Baton Rouge, Louisiana, 美国。",481,研发,in production,Baton Rouge,Louisiana,美国,美洲,NA,"Solid State Lab, Dept Of Elect. & CoMPUter Engineering",,研发,Other,Synchrotron Ring,N/A,0.25,3,100,14.0625,,10,40000,1992,1990,1992,1992,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
University - Meiji University - Nano Technology Lab,,研发中试工厂,"University - Meiji University 的 Nano Technology Lab，位于 Kawasaki, Kanagawa, 日本。",532,研发,in production,Kawasaki,Kanagawa,日本,日本,日本,"1-1-1 Higashi-mita, Tama-ku",http://www.meiji.ac.jp/cip/english/,研发,Other,R&D:  MESFET,"GaAs, AlGaAs",0.5,4,100,25,,,,1997,1996,1997,1997,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.meiji.ac.jp/cip/english/
University - MIT (Massachusetts Institute of Technology) - MTL-Integrated Circuits Laboratory (ICL),,研发中试工厂,"University - MIT (Massachusetts Institute of Technology) 的 MTL-Integrated Circuits Laboratory (ICL)，位于 Cambridge, Massachusetts, 美国。",2348,研发,In production,Cambridge,Massachusetts,美国,美洲,NA,60 Vassar Street,http://web.mit.edu/,研发,Other,R&D: CMOS-compatible device fabrication facility,CMOS,0.065,6,200,112.5,2800,10,6800,1992,1990,1992,1992,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://web.mit.edu/
University - MIT (Massachusetts Institute of Technology) - MTL-Technology Research Laboratory (TRL),,研发中试工厂,"University - MIT (Massachusetts Institute of Technology) 的 MTL-Technology Research Laboratory (TRL)，位于 Cambridge, Massachusetts, 美国。",2349,研发,In production,Cambridge,Massachusetts,美国,美洲,NA,60 Vassar Street,http://web.mit.edu/,研发,Other,R&D: semiconductor device fabrication facility that includes gold-compatible tools,CMOS,0.065,6,200,112.5,2200,100,3600,1992,1990,1992,1992,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://web.mit.edu/
University - MIT (Massachusetts Institute of Technology) - MTL-Exploratory Materials Lab (EML),,研发中试工厂,"University - MIT (Massachusetts Institute of Technology) 的 MTL-Exploratory Materials Lab (EML)，位于 Cambridge, Massachusetts, 美国。",2350,研发,In production,Cambridge,Massachusetts,美国,美洲,NA,"60 Vassar Street, building 39",http://web.mit.edu/,研发,Other,"R&D: Flexible, thin film deposition lab, deposition of a variety of materials",Thin film dep,0.09,6,100,56.25,2100,10000,,1992,1990,1992,1992,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://web.mit.edu/
University - MIT (Massachusetts Institute of Technology) - Microelectronics Laboratory (ML),,研发中试工厂,"University - MIT (Massachusetts Institute of Technology) 的 Microelectronics Laboratory (ML)，位于 Lexington, Massachusetts, 美国。",566,研发,in production,Lexington,Massachusetts,美国,美洲,NA,244 Wood Street,http://web.mit.edu/,研发,Other,"Electronic devices, optical communication, electro-optical, laser, bio-defense, RF electronics, superconductors, environmental, FDSOI","CMOS, FDSOI-CMOS",0.5,8,500,500,18100,10,68000,1994,2008,2011,2011,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://web.mit.edu/
University - MIT (Massachusetts Institute of Technology) - CSL-MIF (Compound Semiconductor Lab / Microelectronics IntegrationFacility),,研发中试工厂,"University - MIT (Massachusetts Institute of Technology) 的 CSL-MIF (Compound Semiconductor Lab / Microelectronics IntegrationFacility)，位于 Lexington, Massachusetts, 美国。",4995,研发，中试线,Constructing,Lexington,Massachusetts,美国,美洲,NA,244 Wood Street,http://web.mit.edu/,研发,Other,"for material growth equipment, optical packaging, and assembly",,0.09,8,700,700,50000,10,150000,2027,2022,2027,2027,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://web.mit.edu/
University - National Research University of Electronic Technology - MIET - MIET National Research University of Electronic Technology,,研发中试工厂,"University - National Research University of Electronic Technology - MIET 的 MIET National Research University of Electronic Technology，位于 Zelenograd, Moscow, 俄罗斯。",3363,研发，中试线,In production,Zelenograd,Moscow,俄罗斯,Europe & Mideast,欧洲,"Bld. 1, Shokin Square",https://eng.miet.ru/,MEMS,MEMS,"Integrated sensors (MEMS),  ASIC","CMOS, Bipolar, MEMS, BiCMOS",1000,4,2000,500,10764,100,23681,1990,1988,1989,1990,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://eng.miet.ru/
University - Penn State - Nanofab,,研发中试工厂,"University - Penn State 的 Nanofab，位于 University Park, Pennsylvania, 美国。",3506,研发,In production,University Park,Pennsylvania,美国,美洲,NA,N-107 Millennium Science Complex,www.mri.psu.edu/facilities/nanofab,研发,Other,,,0.02,8,50,50,10000,100,248000,2012,2010,2012,2012,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
University - Politecnico di Milano - PoliFab 150mm (micro and nano technology center),,研发中试工厂,"University - Politecnico di Milano 的 PoliFab 150mm (micro and nano technology center)，位于 Milano, Lombardy, 意大利。",6231,研发,In production,Milano,Lombardy,意大利,Europe & Mideast,欧洲,"Piazza Leonardo da Vinci, 32",https://www.polimi.it/en.1.html,研发,Other,"photonics, micro and nanoelectronics, biotechnologies, advanced materials and nanotechnology",,1,6,50,28.125,1615,1000,4000,2015,2013,2015,2015,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.polimi.it/en.1.html
University - Politecnico di Milano - Research Center for Advanced Sensors,,研发中试工厂,"University - Politecnico di Milano 的 Research Center for Advanced Sensors，位于 Milano, Lombardy, 意大利。",6232,研发,In production,Milano,Lombardy,意大利,Europe & Mideast,欧洲,"Piazza Leonardo da Vinci, 32",https://www.polimi.it/en.1.html,MEMS/R&D,MEMS,"Research Center for Advanced Sensors, MEMS",MEMS,1,8,50,50,,,,2023,2021,2023,2023,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.polimi.it/en.1.html
University - Purdue - Scifres Nanofabrication Laboratory (SNL),,研发中试工厂,"University - Purdue 的 Scifres Nanofabrication Laboratory (SNL)，位于 West Lafayette, Indiana, 美国。",3507,研发,In production,West Lafayette,Indiana,美国,美洲,NA,1205 W. State Street,www.purdue.edu/discoverypark/nanotechnology,研发,Other,,,0.01,4,50,12.5,25000,100,187000,2007,2003,2007,2007,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
University - Ritsumeikan University - 研发,,研发中试工厂,"University - Ritsumeikan University 的 研发，位于 Kusatsu, Shiga, 日本。",835,研发,in production,Kusatsu,Shiga,日本,日本,日本,1-1-1 Noji-higashi,http://www.ritsumei.ac.jp/eng/,MEMS/R&D,MEMS,"MEMS, Nano Machine,LSI",N/A,0.5,3,500,70.3125,22000,,,1995,1993,1995,1995,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ritsumei.ac.jp/eng/
University - Stanford University - SNF (Stanford Nanofabrication Facility),,研发中试工厂,"University - Stanford University 的 SNF (Stanford Nanofabrication Facility)，位于 Palo Alto, California, 美国。",1024,研发,in production,Palo Alto,California,美国,美洲,NA,420 Via Ortega,http://www.stanford.edu/,研发,Other,"R&D (MEMS, CMOS, etc)",CMOS; BICMOS; NMOS; BIP,0.01,6,100,56.25,10000,10,,1986,1985,1986,1986,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.stanford.edu/
University - Technical University of Braunschweig - N/A,,研发中试工厂,"University - Technical University of Braunschweig 的 N/A，位于 Braunschweig, Saxony, 德国。",1049,研发,in production,Braunschweig,Saxony,德国,Europe & Mideast,欧洲,Mendelssohnstrasse 2,http://mammut.techphys.nat.tu-bs.de/,研发,Other,N/A,"GaAs, III-V",0.5,3,200,28.125,,,,1984,1982,1984,1984,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://mammut.techphys.nat.tu-bs.de/
University - Technical University of Braunschweig - N/A,,研发中试工厂,"University - Technical University of Braunschweig 的 N/A，位于 Braunschweig, Saxony, 德国。",3596,研发,In production,Braunschweig,Saxony,德国,Europe & Mideast,欧洲,Hans-Sommer-Str. 66,http://mammut.techphys.nat.tu-bs.de/,研发,Other,R&D,,0.01,6,500,281.25,,100,,2006,2005,2006,2006,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://mammut.techphys.nat.tu-bs.de/
University - Technical University of Denmark - Danchip,,研发中试工厂,"University - Technical University of Denmark 的 Danchip，位于 Kgs. Lyngby, Lyngby-Taarbæk, Denmark。",2158,研发,In production,Kgs. Lyngby,Lyngby-Taarbæk,Denmark,Europe & Mideast,欧洲,Oersteds Plads Building 345 East,http://www.danchip.dtu.dk/English.aspx,MEMS,MEMS,"MEMS; optical communication; µ-fluidics; and biochemical, biotech and medical applications","Si, various metals, various insulators, SOI, SU8, InP, MEMS",0.007,6,500,281.25,13455,10,,1993,1992,1993,1993,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.danchip.dtu.dk/English.aspx
University - Tohoku University - Center for Integrated NanoTechnology Support,,研发中试工厂,"University - Tohoku University 的 Center for Integrated NanoTechnology Support，位于 Sendai, Miyagi, 日本。",1093,研发,in production,Sendai,Miyagi,日本,日本,日本,519-1176 Aramaki-Aza-Aoba,http://www.ginti.niche.tohoku.ac.jp/index.html,研发,Other,R&D,N/A,0.18,8,1000,1000,25000,,828821,1986,1984,1986,1986,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ginti.niche.tohoku.ac.jp/index.html
University - Tohoku University - GINTI,,研发中试工厂,"University - Tohoku University 的 GINTI，位于 Tagajo, Miyagi, 日本。",3606,研发，中试线,In production,Tagajo,Miyagi,日本,日本,日本,"3 Chome-4-1, Sakuragi",http://www.ginti.niche.tohoku.ac.jp/index.html,研发,Other,"3D LSI, TSV, MEMS",TSV,0.025,12,1000,2250,16146,10,,2013,2012,2013,2013,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ginti.niche.tohoku.ac.jp/index.html
University - Tsing Hua University - N/A,,研发中试工厂,"University - Tsing Hua University 的 N/A，位于 Beijing, Beijing, 中国。",1145,研发,in production,Beijing,Beijing,中国,中国,亚太,School of Integrated Circuits at Tsinghua University,http://www.nthu.edu.tw/,研发,Other,SRAM DRAM,CMOS,0.25,6,100,56.25,1200,10,,1999,1998,1999,1999,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.nthu.edu.tw/
University - Vanderbilt University - VINSE (Vanderbilt Institute of Nanoscale Science and Engineering),,研发中试工厂,"University - Vanderbilt University 的 VINSE (Vanderbilt Institute of Nanoscale Science and Engineering)，位于 Nashville, Tennessee, 美国。",5040,研发,In production,Nashville,Tennessee,美国,美洲,NA,1212 25th Avenue South,vinse@vanderbilt.edu,研发,Opto,R&D. Development of materials and integrated devices as well as microfluidic and nano-photonic systems,,0.1,4,100,25,10000,100,230000,2017,2014,2017,2017,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
University of Adelaide - N/A,,研发中试工厂,"University of Adelaide 的 N/A，位于 Adelaide, South Australia, 澳大利亚。",1160,研发,in production,Adelaide,South Australia,澳大利亚,SE Asia,亚太,"Ground Floor, The Braggs Building, North Terrace Campus, The University of Adelaide",,研发,Other,N/A,GaAs,0.5,2,100,6.25,,10,,1988,1986,1988,1988,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
University of California at Berkeley - Marvell Nanolab,,研发中试工厂,"University of California at Berkeley 的 Marvell Nanolab，位于 Berkeley, California, 美国。",3027,研发,In production,Berkeley,California,美国,美洲,NA,"2594 Hearst Ave, Sutardja Dai Hall",http://nanolab.berkeley.edu/,研发,Other,"R&D for Ics, MEMS, Optoelectronics, Microfluidics","SiGe, SiC, AlN, Mo, Ru",0.007,6,100,56.25,15000,100,,2010,2006,2010,2010,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://nanolab.berkeley.edu/
University of Colorado - ECE Dept,,研发中试工厂,"University of Colorado 的 ECE Dept，位于 Colorado Springs, Colorado, 美国。",1162,研发,in production,Colorado Springs,Colorado,美国,美洲,NA,"1420 Austin Bluffs Pkwy, ENGR 231A and/or EE 255",http://ece-www.colorado.edu/,研发,Other,Ferram Ferro Electric RAM,GaAs CMOS,2,4,100,25,,100,,1987,1985,1987,1987,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://ece-www.colorado.edu/
University of Glasgow - James Watt Nanofabrication Centre,,研发中试工厂,"University of Glasgow 的 James Watt Nanofabrication Centre，位于 Glasgow, Glasgow City, Scotland。",3594,研发,In production,Glasgow,Glasgow City,Scotland,Europe & Mideast,欧洲,Oakfield Avenue,http://www.jwnc.gla.ac.uk/,研发,Other,"micro- and nano-fabrication in Si-technology, MEMS, III-Vs, piezoelectric and magnetic materials.","CMOS, MEMS",0.01,6,500,281.25,8073,10,,2006,2004,2006,2006,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.jwnc.gla.ac.uk/
University of Illinois at Urbana-Champaign - Nano Lab - ECE Illinois,,研发中试工厂,"University of Illinois at Urbana-Champaign 的 Nano Lab - ECE Illinois，位于 Urbana, Illinois, 美国。",3841,研发,In production,Urbana,Illinois,美国,美洲,NA,306 N. Wright St.,http://buildingcampaign.ece.illinois.edu/,研发,Other,,,0.009,8,25,25,1900,100,230000,2015,2012,2015,2015,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://buildingcampaign.ece.illinois.edu/
University of Michigan - LNF (Lurie Nanofabrication Facility),,研发中试工厂,"University of Michigan 的 LNF (Lurie Nanofabrication Facility)，位于 Ann Arbor, Michigan, 美国。",3918,研发,In production,Ann Arbor,Michigan,美国,美洲,NA,1301 Beal Avenue,https://lnf.umich.edu/,研发,Other,"silicon integrated circuits, MEMS, III-V compound devices, organic devices and nanoimprint technology","CMOS, MEMS, III-IV",0.01,6,200,112.5,11000,10,18000,1988,1984,1987,1988,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://lnf.umich.edu/
University of Minnesota - Nanofabrication Center,,研发中试工厂,"University of Minnesota 的 Nanofabrication Center，位于 Minneapolis, Minnesota, 美国。",2283,研发,In production,Minneapolis,Minnesota,美国,美洲,NA,200 Union St SE,http://www.mtl.umn.edu/index.html,研发,Other,Micro- and nanofabrication R&D,"MEMS, thin film technology",0.05,6,100,56.25,5000,10,,1990,1986,1990,1990,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.mtl.umn.edu/index.html
University of Notre Dame - NDNF (Notre Dame Nanofab Facility),,研发中试工厂,"University of Notre Dame 的 NDNF (Notre Dame Nanofab Facility)，位于 Notre Dame, Indiana, 美国。",3503,研发,In production,Notre Dame,Indiana,美国,美洲,NA,257 Fitzpatrick Hall,http://www.nd.edu/~ndnf/index.html,研发,Other,,"CMOS, III-V",0.008,8,50,50,6263,100,8500,2011,2008,2011,2011,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.nd.edu/~ndnf/index.html
University of Nottingham - Clean Room,,研发中试工厂,"University of Nottingham 的 Clean Room，位于 Nottingham, Nottinghamshire, England。",1170,研发,in production,Nottingham,Nottinghamshire,England,Europe & Mideast,欧洲,"Nanoscale and Microscale Research Centre (nmRC), Cripps South Building (Building 53)",http://www.eee.nott.ac.uk/prfeg/facilities/cleanroom.php,研发,Other,Opto,GaAs,0.5,2,300,18.75,,,,1990,1988,1990,1990,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.eee.nott.ac.uk/prfeg/facilities/cleanroom.php
University of Princeton - Micro/Nano Fabrication Laboratory,,研发中试工厂,"University of Princeton 的 Micro/Nano Fabrication Laboratory，位于 Princeton, New Jersey, 美国。",1970,研发,In production,Princeton,New Jersey,美国,美洲,NA,70 Prospect Avenue Princeton,www.poem.princeton.edu,研发,Other,"opticals, detectors, modulators, wave-guides, nano-Si, SiGeC, organic devices, MEMS, bio devices","Bio, SiGeC",1,4,500,125,3000,100,,1988,1987,1988,1988,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
University of Texas at Dallas - Cleanroom Research Laboratory,,研发中试工厂,"University of Texas at Dallas 的 Cleanroom Research Laboratory，位于 Richardson, Texas, 美国。",3504,研发,In production,Richardson,Texas,美国,美洲,NA,"800 West Campbell Road, RL10",http://www.utdallas.edu/research/cleanroom/about/index.html,研发,Other,"CMOS, MEMS,",,0.01,6,50,28.125,5000,10000,5000,2007,2004,2007,2007,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.utdallas.edu/research/cleanroom/about/index.html
University of Tokyo - NANOBIC,,研发中试工厂,"University of Tokyo 的 NANOBIC，位于 Kawasaki, Kanagawa, 日本。",3891,研发,In production,Kawasaki,Kanagawa,日本,日本,日本,Shin-Kawasaki Sozo no Mori 7,http://www.kawasaki-net.ne.jp/sozo/en/facility/nanobic.html,MEMS/Opto,MEMS,"Nanophotonics, NEMS/MEMS",,0.008,8,250,250,8073,100,38923,2012,2010,2012,2012,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.kawasaki-net.ne.jp/sozo/en/facility/nanobic.html
University of Trondheim - NTNU NanoLab,,研发中试工厂,"University of Trondheim 的 NTNU NanoLab，位于 Trondheim, Trøndelag, Norway。",1173,研发,in production,Trondheim,Trøndelag,Norway,Europe & Mideast,欧洲,"Sem Sælands vei 14, Chemistry building 1",nanolab@nt.ntnu.no,研发,Other,Telecom Opto,GaAs,0.5,3,400,56.25,7535,10,,2008,2005,2007,2009,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
University of Wisconsin - ECE Dept,,研发中试工厂,"University of Wisconsin 的 ECE Dept，位于 Madison, Wisconsin, 美国。",1176,研发,in production,Madison,Wisconsin,美国,美洲,NA,1415 Engineering Drive,http://www.engr.wisc.edu/ece/,研发,Other,SOR Litho.,SOR Litho,0.25,5,100,39.0625,2000,10,,1986,1984,1986,1986,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.engr.wisc.edu/ece/
