company_name,metric_name,metric_period,metric_value,currency_or_unit,segment,related_object_type,source_doc,source_sheet,source_date,adopted,notes
CanSemi,equipment_spending,2026,1066,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 34."
CanSemi,equipment_spending,2027,948,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 34."
Vedanta,construction_spending,2025,0,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 35."
Vedanta,construction_spending,2026,250,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 35."
Vedanta,construction_spending,2027,825,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 35."
IMEC,equipment_spending,2025,25,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 35."
IMEC,equipment_spending,2026,1000,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 35."
IMEC,equipment_spending,2027,800,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 35."
Wingtech,construction_spending,2025,0,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 36."
Wingtech,construction_spending,2026,200,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 36."
Wingtech,construction_spending,2027,0,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 36."
Bosch,equipment_spending,2025,385.2,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 36."
Bosch,equipment_spending,2026,962.2,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 36."
Bosch,equipment_spending,2027,632.8,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 36."
SUNY Polytechnic Institute,construction_spending,2025,300,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 37."
SUNY Polytechnic Institute,construction_spending,2026,195,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 37."
SUNY Polytechnic Institute,construction_spending,2027,0,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 37."
Nexchip,equipment_spending,2025,1335,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 37."
Nexchip,equipment_spending,2026,960,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 37."
Nexchip,equipment_spending,2027,2060,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 37."
Winbond Electronic Corporation,construction_spending,2025,0,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 38."
Winbond Electronic Corporation,construction_spending,2026,195,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 38."
Winbond Electronic Corporation,construction_spending,2027,375,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 38."
"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",equipment_spending,2025,1238,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 38."
"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",equipment_spending,2026,921,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 38."
"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",equipment_spending,2027,74,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 38."
onsemi,construction_spending,2025,40,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 39."
onsemi,construction_spending,2026,175,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 39."
onsemi,construction_spending,2027,245,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 39."
Sony,equipment_spending,2025,916,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 39."
Sony,equipment_spending,2026,894,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 39."
Sony,equipment_spending,2027,1363,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 39."
GlobalWafers,construction_spending,2025,20,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 40."
GlobalWafers,construction_spending,2026,160,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 40."
GlobalWafers,construction_spending,2027,45,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 40."
CR Microelectronics,equipment_spending,2025,875,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 40."
CR Microelectronics,equipment_spending,2026,837,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 40."
CR Microelectronics,equipment_spending,2027,81,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 40."
Nexchip,construction_spending,2025,0,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 41."
Nexchip,construction_spending,2026,150,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 41."
Nexchip,construction_spending,2027,0,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 41."
HangZhou HFC Semiconductor,equipment_spending,2025,720,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 41."
HangZhou HFC Semiconductor,equipment_spending,2026,800,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 41."
HangZhou HFC Semiconductor,equipment_spending,2027,215,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 41."
Beijing Yandong (YDME),construction_spending,2025,1020,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 42."
Beijing Yandong (YDME),construction_spending,2026,150,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 42."
Beijing Yandong (YDME),construction_spending,2027,30,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 42."
SUNY Polytechnic Institute,equipment_spending,2025,0,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 42."
SUNY Polytechnic Institute,equipment_spending,2026,700,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 42."
SUNY Polytechnic Institute,equipment_spending,2027,800,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 42."
IMEC,construction_spending,2025,360,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 43."
IMEC,construction_spending,2026,110,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 43."
IMEC,construction_spending,2027,445,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 43."
"Silan Microelectronics Co., Ltd.",equipment_spending,2025,949.6,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 43."
"Silan Microelectronics Co., Ltd.",equipment_spending,2026,654.8,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 43."
"Silan Microelectronics Co., Ltd.",equipment_spending,2027,794.8,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 43."
Zensemi,construction_spending,2025,50,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 44."
Zensemi,construction_spending,2026,100,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 44."
Zensemi,construction_spending,2027,0,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 44."
Sanan Optoelectronics,equipment_spending,2025,699.12,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 44."
Sanan Optoelectronics,equipment_spending,2026,552.42,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 44."
Sanan Optoelectronics,equipment_spending,2027,590.42,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 44."
Green InnoCore,construction_spending,2025,0,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 45."
Green InnoCore,construction_spending,2026,90,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 45."
Green InnoCore,construction_spending,2027,10,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 45."
Beijing Yandong (YDME),equipment_spending,2025,298.5,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 45."
Beijing Yandong (YDME),equipment_spending,2026,535,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 45."
Beijing Yandong (YDME),equipment_spending,2027,835,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 45."
SCL (Semiconductor Laboratory),construction_spending,2025,0,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 46."
SCL (Semiconductor Laboratory),construction_spending,2026,60,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 46."
SCL (Semiconductor Laboratory),construction_spending,2027,240,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 46."
Analog Devices Inc,equipment_spending,2025,169.2,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 46."
Analog Devices Inc,equipment_spending,2026,534.2,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 46."
Analog Devices Inc,equipment_spending,2027,136.7,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 46."
University - MIT (Massachusetts Institute of Technology),construction_spending,2025,28,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 47."
University - MIT (Massachusetts Institute of Technology),construction_spending,2026,58,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 47."
University - MIT (Massachusetts Institute of Technology),construction_spending,2027,5,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 47."
BYD Co. Ltd,equipment_spending,2025,579.5999999999999,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 47."
BYD Co. Ltd,equipment_spending,2026,529.5999999999999,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 47."
BYD Co. Ltd,equipment_spending,2027,214.6,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 47."
Optimal Perenni,construction_spending,2025,1350,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 48."
Optimal Perenni,construction_spending,2026,50,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 48."
Optimal Perenni,construction_spending,2027,0,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 48."
GTA Semiconductor,equipment_spending,2025,1008,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 48."
GTA Semiconductor,equipment_spending,2026,508,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 48."
GTA Semiconductor,equipment_spending,2027,758,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Equipment spending table, row 48."
AOS,construction_spending,2025,0,USD million,all,资本开支,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Spending by Company,2026-06-17,yes,"Construction spending table, row 49."
